index,id,zipcode,price,median_price_zipcode,condition,status
7164,3396820150,98052,562000.0,609000.0,3,buy
7167,2193320210,98052,552500.0,609000.0,4,buy
7168,6873000120,98052,420000.0,609000.0,3,buy
7169,8121200620,98052,550000.0,609000.0,3,buy
7170,7525211520,98052,431000.0,609000.0,3,buy
7174,1842300050,98052,600000.0,609000.0,5,buy
7178,3396820010,98052,542000.0,609000.0,3,buy
7183,3066200460,98052,572500.0,609000.0,3,buy
7185,2525059134,98052,500000.0,609000.0,4,buy
7186,7201800280,98052,409950.0,609000.0,4,buy
7188,7922720250,98052,601002.0,609000.0,3,buy
7190,686530170,98052,458000.0,609000.0,3,buy
7192,6838000170,98052,402000.0,609000.0,3,buy
7193,5422560660,98052,407000.0,609000.0,4,buy
7194,9510970010,98052,593567.0,609000.0,3,buy
7195,1474000050,98052,437000.0,609000.0,4,buy
7196,8562600500,98052,520000.0,609000.0,3,buy
7197,7199000290,98052,525000.0,609000.0,3,buy
7198,9512500380,98052,455000.0,609000.0,4,buy
7199,9542890010,98052,400000.0,609000.0,3,buy
7200,7199330130,98052,474000.0,609000.0,3,buy
7201,7199310170,98052,518000.0,609000.0,4,buy
7202,7199310290,98052,583500.0,609000.0,4,buy
7203,23520380,98052,539000.0,609000.0,4,buy
7204,125059178,98052,510000.0,609000.0,3,buy
7205,23520190,98052,490000.0,609000.0,4,buy
7209,3379100130,98052,507000.0,609000.0,4,buy
7211,5423600080,98052,540000.0,609000.0,3,buy
7212,7199330480,98052,361500.0,609000.0,4,buy
7214,7200001756,98052,349950.0,609000.0,3,buy
7216,7199330170,98052,450000.0,609000.0,3,buy
7217,1425059145,98052,455000.0,609000.0,3,buy
7218,5411800250,98052,367000.0,609000.0,3,buy
7219,200800480,98052,552321.0,609000.0,4,buy
7221,8644300170,98052,600000.0,609000.0,4,buy
7224,5490210670,98052,449950.0,609000.0,4,buy
7225,339600190,98052,420000.0,609000.0,5,buy
7227,1523550480,98052,580000.0,609000.0,3,buy
7228,7199340480,98052,495000.0,609000.0,4,buy
7229,2525059127,98052,445000.0,609000.0,4,buy
7234,339600290,98052,379950.0,609000.0,3,buy
7236,3404700080,98052,476800.0,609000.0,4,buy
7238,7525211410,98052,425500.0,609000.0,3,buy
7239,3327750020,98052,347000.0,609000.0,3,buy
7242,1795910420,98052,515000.0,609000.0,3,buy
7245,1786830090,98052,599000.0,609000.0,3,buy
7246,9512501400,98052,447000.0,609000.0,3,buy
7247,8563050110,98052,592500.0,609000.0,4,buy
7248,1036400100,98052,600000.0,609000.0,4,buy
7250,9542890100,98052,415000.0,609000.0,3,buy
7251,3396800120,98052,540000.0,609000.0,3,buy
7252,2896000450,98052,607000.0,609000.0,4,buy
7253,5423600040,98052,542500.0,609000.0,3,buy
7254,1828000620,98052,452000.0,609000.0,4,buy
7256,1508210100,98052,442200.0,609000.0,3,buy
7258,2802200100,98052,543000.0,609000.0,3,buy
7261,7525100590,98052,382000.0,609000.0,4,buy
7265,8917100153,98052,585000.0,609000.0,3,buy
7266,7199350600,98052,568500.0,609000.0,4,buy
7267,686530530,98052,570000.0,609000.0,3,buy
7270,2260000210,98052,565000.0,609000.0,3,buy
7272,7199340650,98052,424500.0,609000.0,3,buy
7274,8121200970,98052,475000.0,609000.0,3,buy
7275,2193300620,98052,403000.0,609000.0,3,buy
7277,6870300090,98052,539000.0,609000.0,3,buy
7278,8126300360,98052,445000.0,609000.0,3,buy
7279,8861700110,98052,490000.0,609000.0,3,buy
7280,5422560850,98052,541338.0,609000.0,3,buy
7312,7242800040,98052,519990.0,609000.0,3,buy
7323,7242800020,98052,277140.0,609000.0,3,buy
7335,3224079105,98027,430000.0,554500.0,3,buy
7336,2617300160,98027,420000.0,554500.0,4,buy
7337,2597650240,98027,520000.0,554500.0,3,buy
7339,9412200260,98027,496500.0,554500.0,3,buy
7340,2423069155,98027,460000.0,554500.0,4,buy
7341,623069068,98027,425000.0,554500.0,5,buy
7343,723069135,98027,499000.0,554500.0,4,buy
7344,5706200060,98027,399950.0,554500.0,3,buy
7345,3324069070,98027,195000.0,554500.0,4,buy
7350,4123400340,98027,525000.0,554500.0,3,buy
7351,8650000070,98027,495000.0,554500.0,4,buy
7355,2724069070,98027,519500.0,554500.0,3,buy
7356,5561300640,98027,532000.0,554500.0,4,buy
7358,5561401260,98027,508000.0,554500.0,4,buy
7362,1523069204,98027,490000.0,554500.0,3,buy
7364,2124069078,98027,525000.0,554500.0,3,buy
7366,2724069117,98027,380000.0,554500.0,4,buy
7367,5710600030,98027,500000.0,554500.0,5,buy
7372,823069074,98027,523000.0,554500.0,3,buy
7373,5561200310,98027,525000.0,554500.0,4,buy
7376,2523069156,98027,520000.0,554500.0,3,buy
7378,9286100300,98027,483500.0,554500.0,3,buy
7380,5561301280,98027,410000.0,554500.0,4,buy
7381,2354300740,98027,551000.0,554500.0,5,buy
7384,5706201930,98027,405000.0,554500.0,3,buy
7385,5423030300,98027,525000.0,554500.0,3,buy
7387,5706201140,98027,533250.0,554500.0,4,buy
7388,5279100625,98027,248000.0,554500.0,4,buy
7389,5561401110,98027,460000.0,554500.0,4,buy
7390,1523069086,98027,395000.0,554500.0,4,buy
7392,5561300750,98027,518000.0,554500.0,3,buy
7396,3024079069,98027,371000.0,554500.0,3,buy
7397,723069049,98027,379000.0,554500.0,4,buy
7398,5706200280,98027,382500.0,554500.0,4,buy
7400,5561300380,98027,450000.0,554500.0,4,buy
7401,5710500010,98027,490000.0,554500.0,3,buy
7402,5706200170,98027,425000.0,554500.0,3,buy
7404,2423069120,98027,295000.0,554500.0,3,buy
7407,2323069073,98027,439500.0,554500.0,4,buy
7409,2824069142,98027,510000.0,554500.0,3,buy
7410,3424069145,98027,343000.0,554500.0,5,buy
7411,1523069215,98027,435000.0,554500.0,3,buy
7413,291300170,98027,387000.0,554500.0,3,buy
7414,5706200020,98027,455000.0,554500.0,4,buy
7415,291300280,98027,310000.0,554500.0,3,buy
7417,5561200980,98027,390000.0,554500.0,3,buy
7419,1423069102,98027,430000.0,554500.0,3,buy
7420,5279100675,98027,313000.0,554500.0,5,buy
7423,5710610430,98027,517500.0,554500.0,3,buy
7424,8843900396,98027,455000.0,554500.0,3,buy
7425,5710610670,98027,530000.0,554500.0,3,buy
7426,2616800050,98027,520000.0,554500.0,3,buy
7428,2323069022,98027,390000.0,554500.0,4,buy
7429,9414610010,98027,430000.0,554500.0,3,buy
7431,5279100680,98027,240000.0,554500.0,4,buy
7432,1924069071,98027,485000.0,554500.0,4,buy
7435,5561400440,98027,465000.0,554500.0,3,buy
7436,9412200660,98027,395000.0,554500.0,4,buy
7438,2223069120,98027,440000.0,554500.0,4,buy
7439,3424069215,98027,396480.0,554500.0,3,buy
7441,2623069031,98027,542500.0,554500.0,5,buy
7442,9195700040,98027,425000.0,554500.0,3,buy
7444,5561000600,98027,525000.0,554500.0,3,buy
7445,2124069103,98027,374000.0,554500.0,3,buy
7451,2523069146,98027,349900.0,554500.0,5,buy
7452,2724069010,98027,305000.0,554500.0,3,buy
7453,2223069112,98027,465000.0,554500.0,4,buy
7454,1523069096,98027,459900.0,554500.0,3,buy
7458,3388300730,98027,550388.0,554500.0,5,buy
7463,5561100431,98027,510000.0,554500.0,4,buy
7466,5706201360,98027,435000.0,554500.0,3,buy
7471,9414500200,98027,410000.0,554500.0,4,buy
7472,8137500400,98027,545000.0,554500.0,4,buy
7475,2617300200,98027,532000.0,554500.0,4,buy
7476,1823069155,98027,525888.0,554500.0,5,buy
7478,1423069129,98027,449000.0,554500.0,4,buy
7480,1924069105,98027,450000.0,554500.0,3,buy
7481,9202600060,98027,535000.0,554500.0,3,buy
7482,9414610320,98027,463000.0,554500.0,4,buy
7483,5710610520,98027,454900.0,554500.0,4,buy
7485,5706200370,98027,550000.0,554500.0,5,buy
7488,2354300550,98027,460000.0,554500.0,3,buy
7490,723069128,98027,543000.0,554500.0,3,buy
7491,4353700200,98027,501000.0,554500.0,3,buy
7494,9286100320,98027,471000.0,554500.0,3,buy
7495,5561400140,98027,429000.0,554500.0,3,buy
7497,9286100200,98027,450000.0,554500.0,3,buy
7500,9414610240,98027,485000.0,554500.0,4,buy
7501,2323069053,98027,420000.0,554500.0,4,buy
7502,9414610070,98027,502775.0,554500.0,4,buy
7506,9286100150,98027,475200.0,554500.0,3,buy
7511,5561400610,98027,542500.0,554500.0,3,buy
7512,5710500230,98027,545000.0,554500.0,3,buy
7515,1523069095,98027,240000.0,554500.0,3,buy
7516,1523069197,98027,379880.0,554500.0,4,buy
7518,2524069072,98027,243800.0,554500.0,4,buy
7520,2354300910,98027,451000.0,554500.0,3,buy
7522,5561300540,98027,492000.0,554500.0,4,buy
7524,5561300730,98027,530000.0,554500.0,3,buy
7525,5706200360,98027,465000.0,554500.0,3,buy
7527,2423069164,98027,500000.0,554500.0,3,buy
7531,2354300456,98027,130000.0,554500.0,4,buy
7532,2724069103,98027,389000.0,554500.0,4,buy
7533,3024079057,98027,410000.0,554500.0,4,buy
7536,3424069154,98027,362500.0,554500.0,3,buy
7540,8137500730,98027,500000.0,554500.0,4,buy
7545,1523069151,98027,380000.0,554500.0,4,buy
7546,1423069063,98027,464950.0,554500.0,4,buy
7548,1623069071,98027,475000.0,554500.0,4,buy
7552,5710610250,98027,500000.0,554500.0,3,buy
7555,2924069132,98027,527500.0,554500.0,3,buy
7559,5528600050,98027,546000.0,554500.0,4,buy
7560,2824069180,98027,385000.0,554500.0,4,buy
7562,5561000420,98027,490000.0,554500.0,4,buy
7563,8041100010,98027,377000.0,554500.0,4,buy
7564,2523069134,98027,495000.0,554500.0,4,buy
7565,8645900080,98027,427000.0,554500.0,3,buy
7567,3224069026,98027,330000.0,554500.0,4,buy
7569,9412200080,98027,440000.0,554500.0,4,buy
7571,5561000430,98027,470000.0,554500.0,5,buy
7575,2294900010,98027,478000.0,554500.0,4,buy
7576,5561000190,98027,437500.0,554500.0,4,buy
7581,291300010,98027,389999.0,554500.0,3,buy
7582,9412200280,98027,450000.0,554500.0,4,buy
7584,9414500480,98027,503000.0,554500.0,4,buy
7585,9286100250,98027,500000.0,554500.0,3,buy
7586,1523069022,98027,300000.0,554500.0,4,buy
7588,5706201470,98027,525000.0,554500.0,4,buy
7590,5561300980,98027,500000.0,554500.0,4,buy
7592,1924079090,98027,530000.0,554500.0,3,buy
7594,2724069169,98027,499900.0,554500.0,4,buy
7597,5561401530,98027,550000.0,554500.0,5,buy
7598,2354300915,98027,330000.0,554500.0,3,buy
7600,3424069076,98027,360000.0,554500.0,4,buy
7603,3324079092,98027,361000.0,554500.0,3,buy
7605,5706202070,98027,511100.0,554500.0,4,buy
7606,9412200730,98027,369300.0,554500.0,4,buy
7607,3024079096,98027,510000.0,554500.0,3,buy
7608,3388300590,98027,535000.0,554500.0,4,buy
7609,5561000330,98027,525000.0,554500.0,4,buy
7614,9412200330,98027,427500.0,554500.0,4,buy
7618,9414500230,98027,440000.0,554500.0,4,buy
7619,723069013,98027,255500.0,554500.0,4,buy
7620,2354300845,98027,210000.0,554500.0,3,buy
7621,3424069066,98027,396450.0,554500.0,5,buy
7623,2354300835,98027,480000.0,554500.0,3,buy
7628,9202650040,98027,401000.0,554500.0,4,buy
7630,1423069162,98027,549000.0,554500.0,3,buy
7632,8728550150,98027,545000.0,554500.0,3,buy
7634,291310260,98027,377500.0,554500.0,3,buy
7635,9268851860,98027,425000.0,554500.0,3,buy
7637,291310270,98027,375000.0,554500.0,3,buy
7640,8562780160,98027,334950.0,554500.0,3,buy
7642,9268850030,98027,420000.0,554500.0,3,buy
7643,9268850350,98027,304500.0,554500.0,3,buy
7644,8648900060,98027,509900.0,554500.0,3,buy
7645,291310370,98027,366000.0,554500.0,3,buy
7647,9268850160,98027,293467.0,554500.0,3,buy
7648,291310340,98027,550000.0,554500.0,3,buy
7651,9268850140,98027,288790.0,554500.0,3,buy
7653,8562780090,98027,325000.0,554500.0,3,buy
7658,8562780110,98027,325000.0,554500.0,3,buy
7660,8562780490,98027,335000.0,554500.0,3,buy
7661,8562770250,98027,535000.0,554500.0,3,buy
7662,291310170,98027,384500.0,554500.0,3,buy
7667,9268851380,98027,461000.0,554500.0,3,buy
7670,291310150,98027,391000.0,554500.0,3,buy
7672,9268851800,98027,415000.0,554500.0,3,buy
7673,291310120,98027,355000.0,554500.0,3,buy
7674,8648900040,98027,530000.0,554500.0,3,buy
7678,8562770320,98027,554000.0,554500.0,3,buy
7679,8562780800,98027,305000.0,554500.0,3,buy
7680,8562780200,98027,352499.0,554500.0,3,buy
7681,291310390,98027,355000.0,554500.0,3,buy
7685,291310310,98027,533500.0,554500.0,3,buy
7687,8562780540,98027,325000.0,554500.0,3,buy
7688,9895000040,98027,399900.0,554500.0,3,buy
7689,9268851320,98027,450000.0,554500.0,3,buy
7691,291310610,98027,415000.0,554500.0,3,buy
7692,8562780530,98027,338500.0,554500.0,3,buy
7693,291310180,98027,379500.0,554500.0,3,buy
7694,9268850360,98027,302059.0,554500.0,3,buy
7696,9268851630,98027,520000.0,554500.0,3,buy
7697,8562780190,98027,315000.0,554500.0,3,buy
7699,8562780430,98027,346100.0,554500.0,3,buy
7700,9268850290,98027,450000.0,554500.0,3,buy
7703,5528600005,98027,272167.0,554500.0,3,buy
7704,9268850480,98027,308000.0,554500.0,3,buy
7706,8648900010,98027,530200.0,554500.0,3,buy
7708,9268850130,98027,288790.0,554500.0,3,buy
7710,8562780280,98027,331000.0,554500.0,3,buy
7712,8562780290,98027,329950.0,554500.0,3,buy
7716,9268850180,98027,288790.0,554500.0,3,buy
7720,9268850040,98027,484000.0,554500.0,3,buy
7722,8562780180,98027,336750.0,554500.0,3,buy
7725,291310100,98027,400000.0,554500.0,3,buy
7727,7589200193,98117,535000.0,539950.0,4,buy
7730,6021501535,98117,430000.0,539950.0,3,buy
7733,546000875,98117,460000.0,539950.0,4,buy
7735,3626039187,98117,395000.0,539950.0,3,buy
7737,6021501685,98117,352000.0,539950.0,4,buy
7738,7518503335,98117,475000.0,539950.0,3,buy
7742,1588600045,98117,459000.0,539950.0,3,buy
7743,3300701170,98117,395000.0,539950.0,3,buy
7744,579003610,98117,517500.0,539950.0,4,buy
7745,1623300160,98117,450000.0,539950.0,3,buy
7746,2688100071,98117,500000.0,539950.0,3,buy
7748,1862400132,98117,379000.0,539950.0,3,buy
7750,1254200075,98117,460000.0,539950.0,5,buy
7752,2877101031,98117,512031.0,539950.0,3,buy
7754,6021502830,98117,400000.0,539950.0,3,buy
7757,2919702075,98117,532500.0,539950.0,5,buy
7760,9232400055,98117,279200.0,539950.0,3,buy
7761,546000400,98117,515000.0,539950.0,3,buy
7763,2919700885,98117,459000.0,539950.0,4,buy
7768,461002025,98117,501000.0,539950.0,4,buy
7769,1623300765,98117,469000.0,539950.0,3,buy
7770,7588700204,98117,520000.0,539950.0,4,buy
7771,2856100125,98117,439000.0,539950.0,3,buy
7772,4443801160,98117,420000.0,539950.0,4,buy
7773,534000075,98117,329350.0,539950.0,3,buy
7775,461003251,98117,437000.0,539950.0,3,buy
7778,2688100075,98117,488000.0,539950.0,4,buy
7782,4443800810,98117,443725.0,539950.0,4,buy
7786,1232000810,98117,340000.0,539950.0,3,buy
7787,1232000810,98117,537000.0,539950.0,3,buy
7788,6021503570,98117,525000.0,539950.0,3,buy
7789,1862400517,98117,350000.0,539950.0,3,buy
7793,546000045,98117,422500.0,539950.0,3,buy
7794,9268200550,98117,400000.0,539950.0,3,buy
7796,8082400100,98117,535000.0,539950.0,4,buy
7798,9268200658,98117,280000.0,539950.0,3,buy
7799,7595700025,98117,430000.0,539950.0,3,buy
7800,4443800110,98117,456500.0,539950.0,4,buy
7805,7518501390,98117,473000.0,539950.0,4,buy
7807,6021503830,98117,480000.0,539950.0,3,buy
7811,2877102345,98117,511718.0,539950.0,3,buy
7815,2877101340,98117,426000.0,539950.0,4,buy
7816,6638900115,98117,296000.0,539950.0,3,buy
7820,7518503200,98117,459500.0,539950.0,3,buy
7821,7518502490,98117,515000.0,539950.0,5,buy
7822,3693900245,98117,445000.0,539950.0,3,buy
7823,7518504291,98117,535000.0,539950.0,4,buy
7825,461004195,98117,457500.0,539950.0,4,buy
7826,9232900165,98117,418500.0,539950.0,3,buy
7827,6132600315,98117,375000.0,539950.0,3,buy
7828,225039175,98117,525000.0,539950.0,3,buy
7829,3693900985,98117,436500.0,539950.0,3,buy
7830,4447300008,98117,530000.0,539950.0,3,buy
7831,2919701105,98117,422000.0,539950.0,4,buy
7832,1254200015,98117,405000.0,539950.0,3,buy
7834,2919702655,98117,475000.0,539950.0,3,buy
7835,534000112,98117,348000.0,539950.0,3,buy
7836,3626039228,98117,408000.0,539950.0,4,buy
7838,1862400518,98117,385000.0,539950.0,3,buy
7840,2877102495,98117,445000.0,539950.0,3,buy
7841,461002551,98117,330600.0,539950.0,3,buy
7842,3626039403,98117,360000.0,539950.0,3,buy
7843,4442800008,98117,369000.0,539950.0,3,buy
7844,5309101050,98117,489950.0,539950.0,4,buy
7846,6825100015,98117,437000.0,539950.0,4,buy
7849,9268200300,98117,490000.0,539950.0,4,buy
7850,3052700855,98117,470000.0,539950.0,4,buy
7852,546000820,98117,415000.0,539950.0,3,buy
7853,2919701944,98117,474000.0,539950.0,4,buy
7857,9268200600,98117,413500.0,539950.0,5,buy
7859,2856102280,98117,538000.0,539950.0,4,buy
7860,945000250,98117,370000.0,539950.0,3,buy
7863,8132700185,98117,425000.0,539950.0,3,buy
7865,4443800415,98117,475000.0,539950.0,3,buy
7866,9165100130,98117,450000.0,539950.0,4,buy
7868,3501600185,98117,335000.0,539950.0,3,buy
7869,7519000585,98117,520000.0,539950.0,3,buy
7870,2856101845,98117,335000.0,539950.0,3,buy
7873,458000235,98117,525000.0,539950.0,4,buy
7874,546000020,98117,487000.0,539950.0,3,buy
7878,7518502945,98117,524950.0,539950.0,3,buy
7880,7818700480,98117,314200.0,539950.0,4,buy
7882,461004095,98117,514000.0,539950.0,3,buy
7883,4172100050,98117,524950.0,539950.0,4,buy
7885,7519001990,98117,361500.0,539950.0,4,buy
7886,1623800440,98117,499922.0,539950.0,4,buy
7889,3300700470,98117,394475.0,539950.0,3,buy
7893,4443801495,98117,470000.0,539950.0,4,buy
7895,7519001825,98117,455000.0,539950.0,4,buy
7898,8132700190,98117,430000.0,539950.0,3,buy
7899,6824100005,98117,408000.0,539950.0,3,buy
7900,7588700177,98117,310000.0,539950.0,4,buy
7902,4443800130,98117,320000.0,539950.0,3,buy
7904,2919702705,98117,417500.0,539950.0,3,buy
7905,6021503656,98117,375000.0,539950.0,3,buy
7908,2856100185,98117,365000.0,539950.0,4,buy
7910,3300700480,98117,330000.0,539950.0,3,buy
7911,225039145,98117,285000.0,539950.0,3,buy
7912,9268200440,98117,400000.0,539950.0,3,buy
7914,7518502960,98117,395000.0,539950.0,4,buy
7915,1862400479,98117,350000.0,539950.0,3,buy
7917,2872100245,98117,465000.0,539950.0,3,buy
7921,7818700410,98117,481500.0,539950.0,3,buy
7922,5522600205,98117,500000.0,539950.0,3,buy
7931,106000015,98117,435000.0,539950.0,4,buy
7932,9268200348,98117,439000.0,539950.0,3,buy
7933,5309100515,98117,537000.0,539950.0,4,buy
7934,1646502165,98117,480000.0,539950.0,4,buy
7937,1623800300,98117,499000.0,539950.0,3,buy
7938,6021503451,98117,443600.0,539950.0,3,buy
7941,9268200315,98117,456000.0,539950.0,5,buy
7943,5309101395,98117,415000.0,539950.0,3,buy
7949,6021503885,98117,427550.0,539950.0,3,buy
7951,2117700065,98117,306950.0,539950.0,4,buy
7953,7518500301,98117,490000.0,539950.0,3,buy
7954,534000195,98117,510000.0,539950.0,3,buy
7959,4449800315,98117,412000.0,539950.0,3,buy
7960,4443800385,98117,410000.0,539950.0,3,buy
7964,2877100985,98117,490000.0,539950.0,3,buy
7967,7518501140,98117,300000.0,539950.0,3,buy
7968,1862400057,98117,320000.0,539950.0,3,buy
7969,2267000458,98117,497000.0,539950.0,3,buy
7970,7518505070,98117,402000.0,539950.0,5,buy
7974,2028701165,98117,430000.0,539950.0,5,buy
7975,1588600110,98117,450000.0,539950.0,4,buy
7976,461002050,98117,450000.0,539950.0,4,buy
7977,2705600069,98117,514950.0,539950.0,3,buy
7979,1232001070,98117,485000.0,539950.0,4,buy
7981,6638900550,98117,396000.0,539950.0,4,buy
7982,3501600135,98117,437500.0,539950.0,5,buy
7983,9164100125,98117,533000.0,539950.0,3,buy
7984,4442800012,98117,465000.0,539950.0,3,buy
7986,1232002015,98117,466500.0,539950.0,3,buy
7987,1862400226,98117,505000.0,539950.0,3,buy
7988,2921700060,98117,535000.0,539950.0,3,buy
7989,579000550,98117,440000.0,539950.0,3,buy
7990,2821100125,98117,524000.0,539950.0,3,buy
7991,4443800960,98117,520000.0,539950.0,5,buy
7996,3566800125,98117,425000.0,539950.0,3,buy
7997,7518503490,98117,495000.0,539950.0,3,buy
8002,2267000486,98117,495000.0,539950.0,3,buy
8004,1232001040,98117,435000.0,539950.0,3,buy
8006,2877101821,98117,500000.0,539950.0,3,buy
8009,6021503655,98117,375000.0,539950.0,3,buy
8010,9144100126,98117,489900.0,539950.0,4,buy
8011,4172100200,98117,470000.0,539950.0,3,buy
8014,1232001480,98117,445000.0,539950.0,4,buy
8015,2922701420,98117,490000.0,539950.0,3,buy
8017,2877102180,98117,505000.0,539950.0,4,buy
8018,7589700106,98117,460000.0,539950.0,4,buy
8024,7518502030,98117,410000.0,539950.0,3,buy
8026,1862400292,98117,391000.0,539950.0,3,buy
8027,4442800162,98117,527700.0,539950.0,3,buy
8029,2776600002,98117,520000.0,539950.0,3,buy
8032,2880100240,98117,439950.0,539950.0,5,buy
8034,2914700310,98117,398000.0,539950.0,4,buy
